,Ref,Title,Organization,Team_Name,Mapped_Team
1114,I-307107,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1115,I-307005,DAD~JAVA : Java System not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1116,I-306756,QUA~ABAP : Batch Job Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1117,I-306645,PRD~ABAP : Batch Job Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1118,I-306636,QUA~ABAP~srv-qua-as-1_QUA_00 : ABAP Instance not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1119,I-306635,QUA~ABAP : ABAP System not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1120,I-306624,srv-dev-as-1 : SAP Host Agent not running,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1121,I-306529,QUA~ABAP : Batch Job Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1122,I-306472,QUA~ABAP : Batch Job Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1123,I-306374,QUA~ABAP : Batch Job Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1124,I-306363,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1125,I-306354,DEV~ABAP : Update Processing,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1126,I-306345,QUA~ABAP~srv-qua-as-1_QUA_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1127,I-306157,QUA~ABAP : Batch Job Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1128,I-305951,ITG~ABAP~srv-itg-as-1_DEV_00 : ABAP Instance not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1129,I-305806,QUA~ABAP : ABAP System not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1130,I-305723,QUA~ABAP~srv-qua-as-1_QUA_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1131,I-305449,PRD~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1132,I-305355,ITG~ABAP : Update Processing,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1133,I-305351,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1134,I-305347,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1135,I-304897,QUA~ABAP~srv-qua-as-1_QUA_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1136,I-304896,QUA~ABAP : Batch Job Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1137,I-304171,QUA~ABAP : Batch Job Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1138,I-303951,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1139,I-303861,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1140,I-303693,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1141,I-303686,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1142,I-303680,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1143,I-303676,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1144,I-303655,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1145,I-303623,QUA~ABAP~srv-qua-as-1_QUA_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1146,I-303612,QUA~ABAP~srv-qua-as-1_QUA_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1147,I-303590,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1148,I-303576,QUA~ABAP : Update Processing,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1149,I-303425,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1150,I-303420,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1151,I-303419,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1152,I-303416,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1153,I-303287,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1154,I-303283,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1155,I-303181,QUA~ABAP~srv-qua-as-1_QUA_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1156,I-303154,QUA~ABAP~srv-qua-as-1_QUA_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1157,I-303150,QUA~ABAP~srv-qua-as-1_QUA_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1158,I-303145,QUA~ABAP~srv-qua-as-1_QUA_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1159,I-303052,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1160,I-303049,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1161,I-302979,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1162,I-302961,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1163,I-302954,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1164,I-302856,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1165,I-302781,CENTREON : The service Load on srv-itg-as-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1166,I-302763,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1167,I-302580,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1168,I-302372,QUA~ABAP : High number of ABAP Short Dumps,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1169,I-302371,QUA~ABAP~srv-qua-as-1_QUA_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1170,I-302300,DEV~ABAP : Update Processing,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1171,I-301730,QUA~ABAP : Update Processing,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1172,I-301379,QUA~ABAP~srv-qua-as-1_QUA_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1173,I-301373,QUA~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1174,I-301258,CENTREON : The service Load on srv-itg-as-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1175,I-300939,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1176,I-300285,H4Q00001 : Database Unavailable,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1177,I-300284,QUA~ABAP : ABAP System not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1178,I-300281,QUA~ABAP : ABAP System not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1179,I-300280,QUA~ABAP~srv-qua-as-1_QUA_00 : ABAP Instance not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1180,I-300279,H4Q : Database Unavailable,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1181,I-300061,QUA~ABAP : Update Processing,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1182,I-300043,QUA~ABAP : Update Processing,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1183,I-300033,ITG~ABAP~srv-itg-as-1_DEV_00 : ABAP Instance not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1184,I-300027,QUA~ABAP~srv-qua-as-1_QUA_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1185,I-299926,QUA~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1186,I-299905,QUA~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1187,I-299875,QUA~ABAP : High number of ABAP Short Dumps,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1188,I-299874,QUA~ABAP~srv-qua-as-1_QUA_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1189,I-299691,CENTREON : The service Load on srv-itg-as-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1190,I-299521,QUA~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1191,I-299463,DEV~ABAP~srv-dev-as-1_DEV_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1192,I-299338,PRD~ABAP~srv-prd-as-1_PRD_10 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1193,I-299141,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1194,I-298872,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1195,I-298660,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1196,I-298440,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1197,I-298436,CENTREON : The service Load on srv-itg-as-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1198,I-298360,SOL : ASE Data Space,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1199,I-298348,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1200,I-298324,CENTREON : The service Memory on bastion-windows..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1201,I-298305,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1202,I-298105,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1203,I-297862,QUA~ABAP : Update Processing,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1204,I-297853,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1205,I-297726,QUA~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1206,I-297703,QUA~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1207,I-297611,ITG~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1208,I-297592,QUA~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1209,I-297510,QUA~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1210,I-297508,DEV~ABAP : Update Processing,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1211,I-297507,QUA~ABAP : Expiring ABAP certificates,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1212,I-297501,QUA~ABAP : Update Processing,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1213,I-297500,QUA~ABAP : IDoc Errors,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1214,I-297497,ITG~ABAP : Update Processing,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1215,I-297495,SOL : ASE Data Space,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1216,I-297490,JOL : ASE Data Space,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1217,I-297489,DAD : ASE Data Space,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1218,I-297488,SOL : ASE Data Space,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1219,I-297486,SOL~ABAP~Central Service Instance : ABAP Central Service not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1220,I-297484,SOL : ASE Data Space,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1221,I-297483,JOL : ASE Data Space,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1222,I-297482,DAD : ASE Data Space,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1223,I-297022,CENTREON : The service Load on srv-itg-as-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1224,I-296751,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1225,I-296686,H4T00001 : Database Host Status,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1226,I-296685,H4T00001 : Services Status,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1227,I-296684,ITG~ABAP~srv-itg-as-1_DEV_00 : ABAP Instance not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1228,I-296312,DEV~ABAP : Update Processing,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1229,I-296311,JOL : ASE Database available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1230,I-296310,SOL~ABAP~Central Service Instance : ABAP Central Service not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1231,I-296309,JOL~JAVA : Java System not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1232,I-296308,SOL~ABAP~srv-prd-solm1_SOL_00 : ABAP Instance not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1233,I-296307,JOL~JAVA~srv-prd-solm1_JOL_02 : Java instance not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1234,I-296306,JOL~JAVA~Central Service Instance : Java Central Service not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1235,I-296305,H4T00001 : Database Unavailable,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1236,I-296278,CENTREON : The host srv-prd-solm1..local is in state DOWN,Als,[GDC_WW]_OneOps,[GDC_WW]_OneOps
1237,I-296219,CENTREON : The service Cpu on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1238,I-296217,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1239,I-295574,CENTREON : The service Load on srv-itg-as-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1240,I-294515,CENTREON : The service Load on srv-itg-as-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1241,I-293867,DEV~ABAP : Expiring ABAP certificates,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1242,I-293841,QUA~ABAP~srv-qua-as-1_QUA_00 : ABAP Instance not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1243,I-293345,CENTREON : The service Cpu on srv-itg-as-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1244,I-293344,CENTREON : The service Load on srv-itg-as-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1245,I-293109,srv-dev-as-1 : SAP Host Agent not running,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1246,I-293108,DEV~ABAP : ABAP System not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1247,I-293102,QUA~ABAP~srv-qua-as-1_QUA_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1248,I-292445,QUA~ABAP~srv-qua-as-1_QUA_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1249,I-292441,QUA~ABAP~srv-qua-as-1_QUA_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1250,I-292379,CENTREON : The service Load on srv-itg-as-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1251,I-292177,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1252,I-292152,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1253,I-292129,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1254,I-292125,QUA~ABAP~srv-qua-as-1_QUA_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1255,I-292109,DEV~ABAP : Update Processing,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1256,I-292107,SOL~ABAP~srv-prd-solm1_SOL_00 : ABAP Instance not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1257,I-292106,JOL~JAVA~Central Service Instance : Java Central Service not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1258,I-292105,JOL~JAVA~srv-prd-solm1_JOL_02 : Java instance not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1259,I-292104,JOL~JAVA : Java System not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1260,I-292102,SOL~ABAP~Central Service Instance : ABAP Central Service not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1261,I-292099,CENTREON : The service Load on srv-dev-as1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1262,I-292098,Alert of type [Version] has been triggered by Cloud Connector,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1263,I-292090,DEV~ABAP~Central Service Instance : ABAP Central Service not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1264,I-292055,Urgent : Probleme de connexion ETNA 01/09,Als,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
1265,I-291869,DEV~ABAP~srv-dev-as-1_DEV_00 : Errors in ABAP System Log,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1266,I-291652,SDB00001 : Database Availability,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1267,I-291644,CENTREON : The host srv-qua-cs..local is in state DOWN,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1268,I-291643,CENTREON : The service HTTP-ContentServerRunning on srv-qua-cs..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1269,I-291278,JOL~JAVA~srv-prd-solm1_JOL_02 : Java instance not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1270,I-291191,CENTREON : The service Disk-C on bastion-windows..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1271,I-291189,CENTREON : The service HTTP-ContentServerRunning on srv-qua-cs-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1272,I-291108,CENTREON : The service Load on srv-itg-as-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1273,I-290927,CENTREON : The host srv-prd-moni1..local-central is in state DOWN,Als,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
1274,I-290753,Alert of type [Version] has been triggered by Cloud Connector,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1275,I-290303,DEV~ABAP : ABAP System not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1276,I-290220,CENTREON : The service Load on srv-itg-as-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1277,I-289381,DEV~ABAP : ABAP System not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1278,I-289354,CENTREON : The service Load on srv-itg-as-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1279,I-289219,CENTREON : The service Disk-C on bastion-windows..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1280,I-288810,JOL~JAVA~srv-prd-solm1_JOL_02 : Java instance not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1281,I-288809,JOL~JAVA : Java System not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1282,I-288787,CENTREON : The service Load on srv-itg-as-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1283,I-288777,CENTREON : The service Disk-C on bastion-windows..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1284,I-288566,CENTREON : The service HTTP-ContentServerRunning on srv-qua-cs-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1285,I-288534,DEV~ABAP : ABAP System not available,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1286,I-288426,CENTREON : The service Load on srv-itg-as-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1287,I-287990,CENTREON : The service Disk-C on bastion-windows..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1288,I-287704,CENTREON : The service Disk-C on bastion-windows..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1289,I-287595,CENTREON : The service Disk-C on bastion-windows..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1290,I-287578,CENTREON : The service Disk-C on bastion-windows..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1291,I-287576,CENTREON : The service Disk-C on bastion-windows..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1292,I-287501,CENTREON : The service Disk-C on bastion-windows..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1293,I-287464,CENTREON : The service HTTP-ContentServerRunning on srv-dev-cs-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1294,I-287451,CENTREON : The service Load on srv-itg-as-1..local is in state CRITICAL,Als,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1295,I-340794,CENTREON : The host fr-aws-sap-poller.novacap.biz_central is in state DOWN,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1296,I-333570,GL200001 : MSSQL Database not available,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1297,I-328620,SOL~ABAP~AWS-SAPSOL1_SOL_00 : Errors in ABAP System Log,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1298,I-328619,GL100001 : MSSQL Database not available,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1299,I-324592,GL100001 : MSSQL Database not available,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1300,I-356738,CENTREON : The service Memory on aws-sapbwd.novacap.biz is in state CRITICAL,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1301,I-355837,CENTREON : The service Memory on aws-sapbwd.novacap.biz is in state CRITICAL,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1302,I-355578,CENTREON : The service Memory on aws-sapbwd.novacap.biz is in state CRITICAL,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1303,I-353258,CENTREON : The service Memory on aws-sapbwd.novacap.biz is in state CRITICAL,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1304,I-353095,CENTREON : The service Nsclient-Port on aws-sapgl1n2.novacap.biz is in state CRITICAL,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1305,I-353094,CENTREON : The service Nsclient-Port on aws-sapgl1n1.novacap.biz is in state CRITICAL,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1306,I-352822,CENTREON : The service Memory on aws-sapbwd.novacap.biz is in state CRITICAL,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1307,I-352581,CENTREON : The service Memory on aws-sapbwd.novacap.biz is in state CRITICAL,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1308,I-352358,CENTREON : The service Memory on aws-sapbwd.novacap.biz is in state CRITICAL,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1309,I-351900,GL2~ABAP : ABAP System not available,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1310,I-350562,CENTREON : The service Disk-C on aws-sapgt1.novacap.biz is in state CRITICAL,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1311,I-350375,CENTREON : The service Memory on aws-sapbwd.novacap.biz is in state CRITICAL,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1312,I-348371,CENTREON : The service Memory on aws-sapbwd.novacap.biz is in state CRITICAL,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1313,I-348234,ADP~JAVA~aws-sapadp_ADP_00 : Java instance not available,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
1314,I-348233,BWP~ABAP~Central Service Instance : ABAP Central Service not available,Sqs,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
